geneID	logFC
ESF1	-0.578620520638344
RAD51C	-0.578865839638559
ACVR2B	-0.578974504392013
RAD51AP1	-0.579271868746038
THUMPD1	-0.579286972221703
PET117	-0.579815770101903
SEMA4A	-0.58009934504512
NSMCE4A	-0.580444282168477
TRUB1	-0.580648502110948
PLEKHA5	-0.580782999080098
CTU2	-0.580861823961733
SUGCT	-0.5814514942897
HOPX	-0.581737558490408
GSTO2	-0.581788954830723
SGF29	-0.581818182358393
ZNF345	-0.582090819740922
OTUD4	-0.582116293992263
KCNK5	-0.582801874420135
JPH1	-0.583563136878437
OXSM	-0.583749030241874
APOL3	-0.584251224498105
TMEM65	-0.58427146262383
ZNF66	-0.584453567979656
CCNJ	-0.584556647735003
ZNF717	-0.584841536052811
PGGHG	-0.5851968330433
ZNF330	-0.585536663827896
NDUFAF2	-0.585603937198497
PROX2	-0.585752399233962
CEBPE	-0.585882354004383
PPP1R27	-0.586130255981113
NSUN6	-0.586516430169928
FIGNL1	-0.586843560367876
DUSP4	-0.586862555586368
H4C9	-0.586965758050575
SIGLEC6	-0.587086667004799
PNN	-0.587145470413263
H3C8	-0.587360132144686
MLLT6	-0.587554270755394
PI15	-0.587643358828704
RAB3IL1	-0.587760877183577
PNPO	-0.587815582076752
LRRC4	-0.588315248725863
DDX11	-0.588997850115335
ZNF829	-0.589340698039948
MAGEH1	-0.589649536002355
SSBP2	-0.589715536104325
SLITRK4	-0.58972108008585
BACE2	-0.590232698557727
NBN	-0.590455179241605
ZNF77	-0.590514211053005
CLN6	-0.590593317858255
SPAG4	-0.590936079048955
DDX18	-0.591156471126569
SRSF10	-0.591164040123269
FAM98B	-0.591295072364105
DDI2	-0.591332948428627
ERCC8	-0.591401195685032
ZSCAN30	-0.591795433748971
POLR2H	-0.592322847420574
SENP8	-0.59238203775339
C22orf15	-0.592639831971586
ZNF175	-0.592941700865434
NUP210	-0.593095114938734
RGL4	-0.593275631798985
ANKMY1	-0.59345891106929
TMEM19	-0.593480766755573
PIBF1	-0.594236521286152
POGK	-0.594325297246715
TAL1	-0.594501812094613
LPCAT4	-0.594891125474241
LIG1	-0.595240941692047
ETV5	-0.595561360866363
PLCXD1	-0.595668050922378
CFAP298	-0.596044675403752
HAUS5	-0.596746595240771
DUSP7	-0.59690196283786
CDK18	-0.596956028431508
NKRF	-0.59736329017048
REXO5	-0.597474026849902
CDKAL1	-0.597494813674555
THEM4	-0.597565009779275
TNIK	-0.597629552138733
SYCE2	-0.598096760041986
DDX10	-0.598371391723981
MBTD1	-0.598676078489871
LNP1	-0.598680519906122
GPR75	-0.598917112152353
RSAD1	-0.599141796108675
POLA1	-0.599344027981595
CALR	-0.599427433644973
BTF3L4	-0.600127796710985
QTRT2	-0.600273853764403
TIFA	-0.600373800447541
MT-ATP8	-0.600443272017917
ZNF26	-0.600824927034497
KRT18	-0.600832748558201
HLA-DPA1	-0.601132618630623
METTL18	-0.602087699864057
CLDN23	-0.602131207903645
METTL2A	-0.602211812996511
TBC1D32	-0.602383816493921
ATF7IP2	-0.603050230688248
EIF2A	-0.603051643020606
TRIB3	-0.603396566272717
ZNF614	-0.603694169310461
ZNF337	-0.603895312538207
RNASE6	-0.603918803502685
AGAP9	-0.604220204184719
CCDC136	-0.60454806844531
BBS10	-0.604587993348077
PDIA5	-0.60506563838483
METTL2B	-0.605175738211037
MSH6	-0.606359427952098
ZBTB24	-0.606387551694933
ACCS	-0.606848768511314
NDUFAF6	-0.607699221946406
DYNC2H1	-0.607851615000589
TSPAN3	-0.607938784532865
PUM3	-0.608819943666477
PRKD3	-0.608821189961172
QPCTL	-0.609291852701517
APOO	-0.609564641715597
MIB1	-0.609569402204844
DYRK2	-0.610268118440854
ZFP90	-0.610343688949887
CCT2	-0.610586685500737
DGLUCY	-0.610598887232713
LPCAT1	-0.61091895774527
UPF3B	-0.611194619118813
CLHC1	-0.611224024580326
MRPS17	-0.61144832964444
UBALD1	-0.6116751074549
JAM3	-0.611719979509183
HTATSF1	-0.611809754306354
SCD5	-0.612152866839486
ZNF639	-0.61216713758387
SRPRB	-0.612477980486979
ZNF770	-0.613188855124218
TOMM40	-0.613607170024971
FDXR	-0.613699609967032
NIPSNAP2	-0.613787023531672
PCNA	-0.61384524112847
POLR3E	-0.614044799530525
GINS1	-0.614057055628328
HMGCS1	-0.614180273107687
NKAPD1	-0.614261589413589
C11orf71	-0.614811676000274
IRAG2	-0.614816660929505
GEMIN6	-0.615179418399307
CRBN	-0.615492575604948
BEX4	-0.615612572803175
PGAM5	-0.615885838938448
RMI2	-0.616479321552992
GTPBP10	-0.616733146704338
ZNF563	-0.61675808790932
PRMT7	-0.616867546202918
RABL2B	-0.617171962900978
SRSF6	-0.617327454748431
CAMLG	-0.61734000602774
PARP1	-0.617377303107621
EIF3H	-0.618302696122981
GNG7	-0.618490253469352
RANBP1	-0.618511681453244
TMOD4	-0.618657997299033
TMEM223	-0.618784125628869
KLHL15	-0.618859395941579
FASTKD1	-0.618932943227652
DYRK4	-0.619719099716237
TENT5A	-0.62038369549494
USP43	-0.620469517547111
MRPL19	-0.620560617754563
SULF2	-0.620577726006788
ZNF254	-0.620832403748575
ALDH6A1	-0.620859313941805
TOMM5	-0.620940269837449
SCFD2	-0.621037125440748
CNOT6L	-0.621078892146818
NME7	-0.621259461848359
TKFC	-0.621260355450646
GTF3C4	-0.621415289876593
PTMA	-0.62263293426401
RIOK1	-0.62264619263247
ZNF708	-0.622769913384547
RFX5	-0.623301540053813
LYST	-0.62345299985329
GALNT6	-0.623996377240497
ZNF852	-0.624240538962824
MSANTD4	-0.624365645836156
SACS	-0.624624127164
ITFG2	-0.624816129341273
EIF2D	-0.624933510181799
PIK3R1	-0.625197448977072
VAV3	-0.625376960406149
ABCC2	-0.625465180724172
P2RY8	-0.625967582942643
ITGB3BP	-0.626308674470659
RSL24D1	-0.627024793323115
AK4	-0.627599996257293
ZBTB10	-0.627950996088399
DYNC2LI1	-0.627966530523754
DMAC2L	-0.628355995105689
TAP2	-0.629374926793262
CYCS	-0.629462462995984
RAD54B	-0.629885075300262
FAM83A	-0.630301312721575
MRPS2	-0.630328020848881
LYL1	-0.630412836808109
GLB1L	-0.630437968484533
CDK6	-0.630497281635655
ARL5A	-0.630576821741325
PFKFB2	-0.630683541904526
ANO5	-0.63069758670495
CEP78	-0.631096698919318
ARVCF	-0.631100980512773
GTF3A	-0.631114338497729
HSP90AB1	-0.631339439562742
TRMT1	-0.631506846629071
DTWD1	-0.63188606473629
ZNF284	-0.632264672898444
RNF138	-0.632367381766321
ZNF586	-0.632566637212367
CLEC11A	-0.632609317094249
TRMT61A	-0.632931352998834
CEP85L	-0.633342392407617
POLE3	-0.634278147388327
ZNF554	-0.634511310354584
PGBD4	-0.63453234526989
B3GALNT2	-0.634537886568891
CMPK2	-0.634608437304847
NCBP2	-0.634927894519971
FSBP	-0.635234322531736
NAA15	-0.635961635172481
PHB2	-0.635981377831783
ELP2	-0.636127859438309
SLC25A53	-0.636339333889251
AOC2	-0.636485827005821
DDX51	-0.636568771129516
MRE11	-0.636584807842367
NPDC1	-0.636949110922205
ABHD17B	-0.637179509190948
NAF1	-0.637355535629858
RPL8	-0.637464824569212
MTHFD2	-0.637520692235964
RRP1	-0.637567835674057
PPA2	-0.637654820967355
ABLIM1	-0.638034582763003
ZNF551	-0.638406359556784
TRDMT1	-0.639039903200802
SNRPF	-0.639275260012484
RPUSD4	-0.63940989000067
MTF2	-0.639413916349278
WDR73	-0.639443033560112
MAP3K9	-0.639474757507272
BRI3BP	-0.639487148923235
DDIAS	-0.639800259179176
RXYLT1	-0.640253571031872
ZNF92	-0.64054579408905
ZNF572	-0.640940917936673
TIGAR	-0.640980041187266
TCEAL1	-0.641078816047211
NT5DC3	-0.641867544944957
VPS51	-0.64204909790423
DPH6	-0.642154374292363
ZFP41	-0.642169974735318
FRMD4B	-0.642418119804092
OBSL1	-0.643019164323184
ZBED8	-0.643286565040645
SLC7A1	-0.643428655790371
S100B	-0.643572605450955
IPO11	-0.643820012904297
NETO2	-0.644007396363532
FGFBP3	-0.644427880048548
GGACT	-0.644441034352661
FBXO43	-0.645306354234897
AEBP2	-0.645406256917437
BCKDHB	-0.645459258711582
NCOA7	-0.645552254774576
NUP107	-0.645638465759311
PDCD5	-0.645699555547146
PEX5	-0.645767036602734
PDZD7	-0.645889657943872
MCM10	-0.646330238622567
TEDC2	-0.646712883043753
LANCL1	-0.646966882868054
AIG1	-0.646992499112618
USP1	-0.647033126127634
EPB41L2	-0.648644938374886
ADPRM	-0.648826162995823
DHRS4L2	-0.648921946981802
CSF3R	-0.649539238096409
PRMT1	-0.649707637509544
PACSIN3	-0.649994093986054
TMEM156	-0.65041007356665
EME1	-0.651131128684802
ANKRD36	-0.651169104002461
LTA4H	-0.651192562581223
ZNF69	-0.651195910228783
MKS1	-0.65147857002212
ZNF599	-0.651530171220341
ZBTB21	-0.651684164955266
PSMG1	-0.652361951932448
DTL	-0.653156558685796
TOE1	-0.653335326316999
CCDC85C	-0.653450446866032
UTP20	-0.653551332127825
BCR	-0.653798604400361
NPRL2	-0.654698857710181
IFT57	-0.654766114990965
APOL4	-0.654781592376507
CLUH	-0.654811349972904
DCUN1D4	-0.655155056853856
VARS1	-0.655414948126957
HIRA	-0.655686975153578
GEMIN5	-0.655844326004597
YDJC	-0.655894880366704
ALG8	-0.655915560220501
HNRNPA1L3	-0.656510510178759
ZNF491	-0.656806770250502
SSX2IP	-0.657519932226651
ZGRF1	-0.657559585071914
ATAD5	-0.658054977346417
HLTF	-0.658064421724662
BAG2	-0.658168882288733
TFRC	-0.658480206159268
DNHD1	-0.658686128380668
RUNX3	-0.658882060618291
SUMF2	-0.659621420478628
HEATR1	-0.659786787605282
PIAS2	-0.660713147601824
KRT8	-0.660927438834998
GNB1L	-0.660949854350746
C2orf69	-0.661142918286389
ZFAND4	-0.662551165903069
DGCR6	-0.662802452074224
EIF3D	-0.663260349726743
TRIAP1	-0.664380898833793
PCK2	-0.664429246898994
STARD4	-0.664540539426801
RPLP1	-0.664635938557133
NFYB	-0.664939889867638
CFAP70	-0.665470802442139
NPR3	-0.665534313625127
RFXAP	-0.665879618244674
UBQLN4	-0.665981233307225
ME3	-0.666206797646768
EDARADD	-0.666549233574605
ZBTB20	-0.667454193488985
GLRB	-0.668297216550044
CDC42BPG	-0.668676245305616
TSNAXIP1	-0.668786247983733
IMP4	-0.669157962460602
NPHP1	-0.669421076043714
SERBP1	-0.670172077941762
PABPC1	-0.670291842402706
LGALSL	-0.670463677037672
GPC4	-0.670496314540045
MTERF2	-0.670536487611983
LRFN4	-0.67056558412807
ZMYM1	-0.67099139180463
PRKX	-0.671461357741909
FAM9C	-0.671851935187295
PARVB	-0.671996367016462
C20orf27	-0.672916340905787
CA11	-0.673183342188316
SFMBT2	-0.673720338925781
ZNF429	-0.673828055781633
PKP4	-0.673864926922827
DYNC2I2	-0.67389542831684
SPINK2	-0.673943325365066
RBM27	-0.67409400062398
ARID1B	-0.674095068060081
NME2	-0.674180993777389
TFEC	-0.674477422001499
MGA	-0.674667055378045
KCTD1	-0.674685499886221
PAAF1	-0.675271034580461
DEPP1	-0.675663222659191
CENPH	-0.676032223958795
ADAM11	-0.676246432797046
XPOT	-0.676347586281314
C20orf96	-0.676771964707092
AGRN	-0.677648824108656
TMSB15B	-0.678270964711922
PEX3	-0.678316956623407
ZNF589	-0.678784313253927
COL9A3	-0.67918358106604
HHEX	-0.679210657275823
DUSP19	-0.679583467556148
TCTN1	-0.680317952306539
ELANE	-0.680708452841001
COL23A1	-0.681162466331824
RRS1	-0.681383389149061
LY6E	-0.68159983422783
ZNF525	-0.681757789873058
BST2	-0.682234168739149
UCK2	-0.682494944887146
ZNF584	-0.682666524617704
ZNF382	-0.68284955123264
NEU3	-0.683084397671293
MCCC1	-0.683234708570458
AK3	-0.68328896631286
ZNF343	-0.683421748292995
TRMT11	-0.683687280665247
GP6	-0.683986026163874
EIF2AK2	-0.68408160954421
FEN1	-0.68415144505553
DZIP3	-0.684333915690168
ZNF529	-0.684775642948478
ECSIT	-0.6851620268413
TMEM37	-0.685169851223214
NAA25	-0.685272819938528
DCAF17	-0.68544915715937
RPL35	-0.685713054889781
MTA1	-0.685932279837618
TIMM13	-0.686191468988917
THAP12	-0.686263288364347
FOXRED2	-0.686617670723993
SEPSECS	-0.687411845949431
ING5	-0.687548447725705
PARD6A	-0.687554264706446
TSTD1	-0.68779216250531
ZBTB9	-0.688742220321526
FAM241A	-0.689090316679371
SCARA3	-0.689096676914474
SRM	-0.6892617797053
PRMT5	-0.689271864379116
ANKRD36B	-0.689410050102838
ABCB1	-0.689719860051799
SLC28A3	-0.68975016947953
SPAG8	-0.690287262586399
PKIG	-0.690878315398464
CSTF3	-0.690887666623223
MRPS30	-0.691023714421611
DBP	-0.691088532783819
CRACR2A	-0.691335302733891
KIT	-0.691893195437673
FAM133B	-0.692034045479678
C16orf86	-0.692056263195824
USP31	-0.692995597522978
SC5D	-0.693035965214764
WRN	-0.693462931256491
CASKIN2	-0.693807494892324
STYK1	-0.694518638169527
PPFIA3	-0.694766221569281
NOL11	-0.694858299642811
SIRT4	-0.694863794264432
SRFBP1	-0.695412486737122
DNAJC6	-0.695848843210819
SLFN11	-0.696133848447601
FBXO21	-0.696329073941542
FAM136A	-0.696415117866413
CHEK1	-0.696421752453703
HINT1	-0.696489332010631
PRPS1	-0.696538236671049
MCM4	-0.696811318558682
TMA16	-0.697191316863415
NOL6	-0.69743083533633
CAPS2	-0.6976044570427
PALB2	-0.698167274151221
XPO5	-0.69918617059048
NR1D2	-0.699373499331634
MRPL45	-0.699454293140673
ANKRD18A	-0.699632194655834
MSMO1	-0.699720036154222
TRIM45	-0.700248507406481
WEE1	-0.700950572279309
CNTF	-0.701912728478444
CCDC14	-0.702244289236474
ZNF420	-0.702551533600191
CD47	-0.702573311610982
DCP1B	-0.702785486232724
STRBP	-0.703311009703356
PLAU	-0.704447579099319
TIMM9	-0.704456368166838
ADAMTS3	-0.704731871633477
GCNA	-0.704905870262815
ZNRF1	-0.705056654957617
ZMYND10	-0.705251617222213
NREP	-0.705415872060778
FOXO1	-0.705472205624531
GMCL1	-0.705913934840665
INAVA	-0.706066383271696
RNASEH2B	-0.706196386411289
DHRS11	-0.707378303175877
ESAM	-0.707736388306344
TCEA2	-0.707791702669114
UNC119B	-0.708120221444198
RIDA	-0.708350116199417
MSTO1	-0.70868740510665
ZNF354A	-0.709004561160847
SLC5A6	-0.709045919435705
ZNF354B	-0.709547319778736
HIVEP2	-0.710201056813651
TSR1	-0.710483083396195
MTMR4	-0.710508429135031
PRMT3	-0.710643797023881
SRD5A3	-0.710855452575843
SLC4A7	-0.71191551967502
MRPL30	-0.712259524030424
SUPV3L1	-0.712496538934151
TEX22	-0.712543102131629
TIMM10B	-0.712567690385916
NECTIN1	-0.712604387678956
DNLZ	-0.712635685487545
MYORG	-0.712734858598433
CCDC57	-0.713160942310518
TMCC2	-0.71319389866574
PAXBP1	-0.713228024576824
SHMT2	-0.713447269506919
POLR1H	-0.713798297769755
LAS1L	-0.71389660417908
PSIP1	-0.71461313675482
KBTBD11	-0.714674168234689
AGBL5	-0.714928589855004
LMX1B	-0.715589150842693
POLR1A	-0.715993364964758
DAPK2	-0.716045769143937
MANEAL	-0.716484594144982
RSAD2	-0.716503746543942
PHLDA3	-0.716691665520871
PTCD3	-0.717268441887112
ASB2	-0.717363150706466
TMEM120B	-0.717825649759368
THBS3	-0.718394606288847
EXOSC4	-0.718989389052609
ZXDB	-0.720961596686521
WARS1	-0.720995471651316
RFX7	-0.721512125917223
MRPS9	-0.72157458702848
DNAJC10	-0.721695486265471
TRIT1	-0.72251131039677
TIGD2	-0.722644430562695
SMIM8	-0.722791985976635
LTBP4	-0.7231754398595
ZDHHC14	-0.724007679711802
RAB3A	-0.724169728010038
CCDC191	-0.724306365818169
NUDT21	-0.724389529735377
RPLP2	-0.724946990284133
LYRM1	-0.725727950497116
ERGIC1	-0.726005902674944
LIAS	-0.726071970975148
POLR3B	-0.72628833280625
RCHY1	-0.726635959721656
RGPD3	-0.726660038141185
TRAP1	-0.727342983905334
MAPK11	-0.727904919372381
ZFTA	-0.728501610252106
GPR21	-0.728742314508897
GNA15	-0.728794137654451
VMA21	-0.728824810317925
PDCD11	-0.729752250670683
YBX3	-0.730144250354783
FBXO44	-0.730173749400591
POLR2I	-0.730468865250794
IPO5	-0.730615837286886
NUCKS1	-0.731113550662627
TLCD3A	-0.731417108036606
TYSND1	-0.731687449481799
RBMX	-0.731946953072965
EFCAB7	-0.732070677708442
ABCC4	-0.732156272637897
PTEN	-0.732769554609757
JAK3	-0.733455373650257
DHFR	-0.73404237786877
PRR7	-0.734337079392398
ZNF219	-0.73464954584473
ZNF320	-0.734766727881127
SRSF1	-0.734826576011652
ZNF169	-0.735233442024137
MAD2L1	-0.735777599132257
PLAGL1	-0.735801945288541
LRP3	-0.736012028698245
ARHGAP4	-0.736194041006406
ZNF783	-0.736286054721402
ATP5MC2	-0.736395548683785
TTC23	-0.736674981802925
DNAAF10	-0.737013114520358
RPF2	-0.737030512545655
PRKCQ	-0.737278064821436
YEATS4	-0.737437499412416
PTPMT1	-0.737770845247689
SELENOI	-0.737852899477811
ZNF736	-0.738383966401199
SYNCRIP	-0.738641123901075
PRIM1	-0.738755680277761
CHCHD6	-0.739264521151189
C1QTNF6	-0.739766133661418
GPR146	-0.740321618459041
BIVM	-0.740386381893924
THG1L	-0.740386661069882
PLXNB1	-0.740469547091829
BCS1L	-0.740506109551971
MFSD3	-0.741641054348381
CDC7	-0.741847388715295
TP63	-0.741882144004955
ZNF543	-0.741935304709902
ZNF738	-0.742163380206025
CASP3	-0.742405386600123
ABAT	-0.742504724448702
CCP110	-0.743258959426128
BRME1	-0.743332119856185
PTGIS	-0.7436145563977
PHF7	-0.743648097523603
NR2C2AP	-0.743823557268519
PAQR8	-0.744290364887322
CARD11	-0.744470078887386
MIF	-0.744548509240241
CDC25A	-0.74455028670949
LPAR4	-0.745554770485804
SMARCC1	-0.746274928826113
BOD1	-0.746341698404129
CHCHD10	-0.746509300813646
GRIK5	-0.746615686284655
DPH1	-0.746995982535558
NUDT3	-0.747269526703503
SMIM10	-0.747463103083062
NHLRC4	-0.747660516039122
HNRNPDL	-0.747661699866076
TIE1	-0.747898579923121
MCM2	-0.747906114635086
ZNF792	-0.748715197803591
POGLUT1	-0.748765736760567
CLUAP1	-0.749005946802937
FCHO1	-0.749260341162845
C8orf88	-0.749418093186399
KIF2A	-0.750157402520949
RALGPS2	-0.750397052106357
PHC1	-0.750486169691696
SMIM5	-0.750759211128088
LYPLAL1	-0.751098216462003
NUCB2	-0.751187133331719
TBC1D19	-0.751243409159612
DDX21	-0.751592152581263
SLC25A32	-0.752263301226732
SDHAF3	-0.752494116373107
ABCA2	-0.752791589885085
RPAP2	-0.753337571689124
LRBA	-0.753367188655668
ATP8A2	-0.753425910859473
EIF4A2	-0.753525510530407
GMPS	-0.753642081613557
WDR36	-0.753799090612343
TP53BP1	-0.753999768299993
MCM3	-0.75417651608791
IFT74	-0.754608565101019
PRMT6	-0.754682589840313
EEF1AKMT4	-0.755242081239051
APOBEC3H	-0.755497596413096
DDX60	-0.756829397365968
OGT	-0.757422184343353
DUT	-0.757459931944806
PRRT4	-0.758160327495244
PRKACB	-0.758351805225717
HILPDA	-0.759057945985643
TNFSF8	-0.759404607613941
FBXL4	-0.759635786780669
PTPRF	-0.759909411490807
SCNN1D	-0.760453385722486
TSC22D1	-0.760983204642927
ZNF605	-0.761287609539791
ZNF550	-0.761294851726982
FAM162A	-0.761345032051393
SCML2	-0.761356064177379
UMPS	-0.761666412519615
PA2G4	-0.762153990770432
PRR22	-0.762820515387432
RPL38	-0.763211866336793
CHPT1	-0.763978292106235
ZC4H2	-0.764569494939049
EPHB6	-0.765382722196285
ZNF527	-0.765418257116018
FARSA	-0.76582761731989
BRIP1	-0.766507821781522
DBNDD2	-0.766758544932801
TXLNG	-0.766958912743774
BLMH	-0.766989927717762
POLE2	-0.767167014437042
POLR3H	-0.767482775119567
MRPL3	-0.768215955173646
ZNF664	-0.768845571564884
AOC1	-0.769081865370141
BDH2	-0.769753734408565
TASP1	-0.769922388376798
ZNF418	-0.77041525545444
APOM	-0.770757146898247
SLC24A1	-0.77140933949052
WDR59	-0.771491382884922
MBNL3	-0.771650073313657
PLS1	-0.771963166380408
ZNF678	-0.772049902227984
MTHFD1	-0.772466887828762
PDE6B	-0.772794932104169
MESP1	-0.772835260279956
ZNF256	-0.772891579317556
CPLANE1	-0.7730275775967
ZNF813	-0.773920408236287
NIT2	-0.775262623847483
ACSS1	-0.775669734078579
NLRP2	-0.775820868291637
BOP1	-0.776076613792838
ZNF850	-0.776229390356752
SIRPB2	-0.776250503772886
THTPA	-0.776357702202186
RNF44	-0.77652784153295
DHCR24	-0.777102565459515
CNNM3	-0.777153017372893
ACAT1	-0.777424378721967
ZNF706	-0.777449664490388
CMSS1	-0.77785124796879
AZIN2	-0.777958887272845
LRRC1	-0.778221775158378
PARP15	-0.778373363110444
AGPAT4	-0.778601226305567
QSOX2	-0.778636291464541
TMEM86A	-0.778825601019083
URI1	-0.779330195918815
CEACAM19	-0.779591671767189
SLC26A2	-0.779958027971258
ZFP62	-0.780079519850854
GRK4	-0.780678936386638
ARHGEF9	-0.780787218668527
MYH10	-0.781026874941384
ZNF202	-0.781034635231667
SCAMP1	-0.781036257962399
ZNF57	-0.781074070116437
STXBP6	-0.784478163307546
TADA1	-0.784479378563062
CD24	-0.784486157957494
PDZD8	-0.785453596831534
ATP6V0E2	-0.78575254247992
NOP14	-0.785878244306548
RPL41	-0.786402557515963
CHIT1	-0.78664300621324
DPH2	-0.786763742066674
ZNF587B	-0.786818018249752
C6orf163	-0.786965218949875
ZNF296	-0.786996457205645
STAT5A	-0.787019041471064
H1-3	-0.78714952748336
ZNF443	-0.7878171999743
YPEL1	-0.788270654734511
PHF10	-0.788444236094551
FAM98A	-0.788485959438856
DDX28	-0.788864472515027
NPIPB3	-0.788985813546443
DENND5B	-0.789255706710849
CTSF	-0.789268695097541
MSH5	-0.789699666409092
PRKDC	-0.789731185501248
CCDC74A	-0.791254064750911
TTC3	-0.791561935721766
PTPN20	-0.791706809191372
GTPBP3	-0.791991465581148
MRPS26	-0.792099519383084
ACACA	-0.79250350861326
SUV39H2	-0.792734146291448
C16orf95	-0.792849939258168
ZNF582	-0.792982971195503
PER2	-0.793405514435086
IFT88	-0.793871023612648
DHRS13	-0.794585131542254
ARHGEF5	-0.794763593792393
FUOM	-0.794786240257182
DCAF16	-0.794917411075249
DNMT3B	-0.795368964105519
PXMP2	-0.795687071574082
ZXDA	-0.796754973929144
ICA1L	-0.796872084525249
RPL24	-0.796925701188808
SURF6	-0.797045268897328
SPN	-0.79735598374655
CCDC125	-0.797361667162376
RPS9	-0.797827363864481
EFCAB2	-0.798164112284262
NACA	-0.798835300767372
CATSPER2	-0.79926530927604
GTF2IRD1	-0.799749775771005
MARCHF8	-0.79987503800865
PCED1A	-0.800029916921925
ZNF248	-0.800878113811233
NAALADL1	-0.801856243860313
RPL23	-0.802709640993681
SNRPD1	-0.802715040402622
TIMM8A	-0.802800247511917
CHST10	-0.802934168913879
C1orf226	-0.803122456138463
UTP14A	-0.803244812743956
NBPF8	-0.803761050703709
PHPT1	-0.80454354475977
CD40	-0.804708133196173
ESCO2	-0.804866688214119
CDIN1	-0.805568366155907
DTNB	-0.806055466785995
ATR	-0.806496829514503
GAB1	-0.80693175451884
EIF2S3	-0.807258442501807
TRIM14	-0.807338897292498
SLC25A19	-0.807591446449521
SKP2	-0.808454381842092
GEMIN4	-0.808509170751831
ACER2	-0.809089249501098
MS4A6A	-0.809334351851586
RPUSD2	-0.809375277316312
MTARC1	-0.809798727787388
DHODH	-0.809806581788794
SEH1L	-0.809875923903027
CCDC85B	-0.810327583864015
DPCD	-0.810612551543597
GUF1	-0.811871328812238
ARMH1	-0.811971841589552
USP36	-0.812080100983149
DARS1	-0.812094183650641
ZNF658	-0.812138793517825
RTN1	-0.812255353833208
RNF227	-0.812460715401906
RPS10	-0.812673726735142
ZFP82	-0.81269439050824
TMEM177	-0.813276459166225
SLC39A3	-0.813356050169075
CENPV	-0.813366174425401
ZNF195	-0.813766946121626
ZNF138	-0.814238361893573
RTL10	-0.814736464035059
ZNF124	-0.814754271692282
UTP25	-0.815184211764108
ZNF675	-0.815296428026308
IFITM2	-0.815492992650887
EEF1E1	-0.815536147894474
RCSD1	-0.815562085137832
GPHN	-0.815674548779387
LBHD1	-0.815871766072015
TRMT10C	-0.815964541950501
EDA	-0.816557107753443
SVIP	-0.817544401220445
TTLL1	-0.817796744064127
SYTL4	-0.817823801506979
URB1	-0.817835463569229
JAML	-0.817857265757953
RCC1	-0.817986363572962
FBRSL1	-0.818221278622987
KHDC1	-0.818519546803254
ENTR1	-0.818952702684954
ZNF404	-0.818988353536847
GPX3	-0.819037861066387
TMEM108	-0.819512838040125
TMEM201	-0.819890719871943
INO80B	-0.820156859851824
ZNHIT6	-0.820491159852287
FBXW9	-0.820750686831812
SLC16A7	-0.820927244731899
PHF14	-0.821228703613245
PCMTD2	-0.821267046826769
RRP9	-0.82143270027236
SPTLC3	-0.821735344353851
PDK1	-0.821888546928638
ZNF737	-0.822315883474021
BTF3	-0.823271226974288
DHX33	-0.823419957585755
METTL8	-0.82370437012624
METTL26	-0.82436809072401
SYTL1	-0.824390688152475
L3MBTL3	-0.824661347767943
CDK4	-0.824959912429148
POLR1E	-0.825085061086385
MYB	-0.825236406269424
IPO7	-0.825462938687846
NLRC3	-0.825521132668492
ICAM4	-0.825795861077145
BTG3	-0.825801980994319
ZNF257	-0.826637041448629
PSPH	-0.828199599965837
ZNF709	-0.828556855520508
GLCCI1	-0.828793415392684
FMNL2	-0.829001363415995
PPT2	-0.829136630218376
NSUN4	-0.829629687723128
PRR15	-0.829740443993333
B4GALT2	-0.829991471210302
MRTO4	-0.830415136402394
CAPN3	-0.830525835753177
ANKRD36C	-0.830892603898915
NIFK	-0.831003628275363
ARHGEF10	-0.831346895921756
PIGW	-0.831654577471491
MDM1	-0.831807526752199
NSMF	-0.832962710709652
PNPT1	-0.834212257601638
POLR2J2	-0.834944128592221
SUCLG2	-0.834970614138983
RPS21	-0.835546425132082
NUBPL	-0.835757249441286
ABI2	-0.836535483611272
S1PR4	-0.836557257140799
DNAH7	-0.836606749698469
P3H3	-0.837704960495865
BYSL	-0.837737280944106
RPL15	-0.838154901688727
FTO	-0.838360933100257
GIMAP2	-0.839709390964344
TCF4	-0.839762196314798
TAS2R19	-0.840235884119884
SPRYD4	-0.840305805844986
SAMD11	-0.840877638516706
ATP5MC1	-0.841383050227742
FASTKD2	-0.841633845866767
C5orf63	-0.842331536317316
DNAAF5	-0.842761922117684
TMTC2	-0.842771243619278
MPI	-0.84277379854068
RPS27	-0.843026455697164
FAAH	-0.843305801952964
PFKM	-0.844456657773212
ALKBH8	-0.844668142731865
MEX3B	-0.845293842627235
GNL3	-0.845372706604466
C10orf143	-0.845775957409608
NHP2	-0.845871459668059
ZNF70	-0.845888214770923
GAREM2	-0.846516327981969
VSTM4	-0.848019550093277
MTR	-0.849487447693121
BANK1	-0.849552826014659
SOCS2	-0.850187010199482
RRP1B	-0.850756597276419
USP53	-0.850871263367397
WDR31	-0.851481258183677
MARCKSL1	-0.851617891892216
NUDT12	-0.851641241570998
ANKS1A	-0.852116823192462
ZNF23	-0.852487321660907
ANAPC1	-0.852600260592748
HADH	-0.853672258021808
SREBF2	-0.854165144289151
BBC3	-0.854575563724127
MCF2L2	-0.854842061949504
ZNF814	-0.854925336204263
A4GALT	-0.855116468253965
MEGF6	-0.855627973482546
